"Date","Price","Open","High","Low","Vol.","Change %"
"10/17/2011","228.5356","229.5887","230.4049","227.1665","","-0.34%"
"10/14/2011","229.3255","226.1660","230.6682","226.1396","","2.92%"
"10/13/2011","222.8222","223.1121","225.3838","220.1077","","-1.54%"
"10/12/2011","226.3115","227.3402","228.4322","225.4041","","-0.26%"
"10/11/2011","226.8970","224.2624","228.9033","222.2139","","0.51%"
"10/10/2011","225.7460","223.1257","227.4577","223.1257","","2.92%"
"10/07/2011","219.3325","217.1651","221.9493","215.2620","","0.47%"
"10/06/2011","218.3017","212.5924","219.0418","209.1827","","3.65%"
"10/05/2011","210.6100","205.3765","210.8743","203.5262","","5.30%"
"10/04/2011","200.0108","199.9843","206.0637","198.2134","","-2.50%"
"10/03/2011","205.1386","207.4910","210.4514","203.2355","","-2.01%"
"09/30/2011","209.3412","214.5483","215.6585","208.6804","","-3.58%"
"09/29/2011","217.1122","215.5263","221.9757","215.0241","","1.15%"
"09/28/2011","214.6541","221.5793","221.7643","214.4426","","-3.84%"
"09/27/2011","223.2180","218.1431","223.3766","217.3501","","5.25%"
"09/26/2011","212.0902","211.4294","214.8391","206.4337","","0.49%"
"09/23/2011","211.0593","206.7509","213.6232","205.2179","","-0.82%"
"09/22/2011","212.8038","217.1387","217.6673","210.8743","","-6.30%"
"09/21/2011","227.1035","228.1079","232.4164","226.1256","","-1.15%"
"09/20/2011","229.7467","229.2974","231.7027","226.6806","","1.29%"
"09/19/2011","226.8128","231.2269","231.2269","224.6982","","-2.69%"
"09/16/2011","233.0772","235.6939","236.9627","230.5397","","-1.57%"
"09/15/2011","236.8041","237.1477","238.6279","234.8481","","0.65%"
"09/14/2011","235.2710","237.9142","237.9406","233.4472","","-1.41%"
"09/13/2011","238.6279","236.1697","239.3680","234.8745","","2.23%"
"09/12/2011","233.4208","228.3458","235.3239","226.9185","","1.03%"
"09/09/2011","231.0419","233.1565","233.8173","226.9449","","-2.04%"
"09/08/2011","235.8525","236.7248","238.8658","234.7424","","-0.36%"
"09/07/2011","236.6983","231.1741","237.5970","230.1696","","3.75%"
"09/06/2011","228.1344","222.8216","229.0595","221.3678","","-0.50%"
"09/02/2011","229.2710","233.5794","233.5794","226.6806","","-2.80%"
"09/01/2011","235.8790","235.4032","238.2578","233.9758","","0.09%"
"08/31/2011","235.6675","232.8657","237.3856","232.6278","","-0.03%"
"08/30/2011","235.7468","230.1696","236.3547","229.3503","","1.85%"
"08/29/2011","231.4648","228.2930","232.2313","228.1344","","2.18%"
"08/26/2011","226.5220","223.5881","227.1035","220.4162","","0.07%"
"08/25/2011","226.3634","227.7379","229.7732","220.4955","","0.13%"
"08/24/2011","226.0727","226.1520","229.4560","224.9625","","-0.24%"
"08/23/2011","226.6278","226.2048","229.0595","221.5264","","1.24%"
"08/22/2011","223.8524","221.5528","224.6718","217.6409","","2.32%"
"08/19/2011","218.7775","216.2136","222.3722","214.4955","","-0.07%"
"08/18/2011","218.9361","227.6586","227.7908","218.0109","","-5.93%"
"08/17/2011","232.7335","233.9230","236.4340","231.8084","","1.00%"
"08/16/2011","230.4340","230.1961","233.6587","227.8965","","-1.46%"
"08/15/2011","233.8437","227.0242","234.1609","226.7864","","2.81%"
"08/12/2011","227.4472","228.8480","232.7335","226.9978","","-0.44%"
"08/11/2011","228.4516","218.0149","228.7905","216.5164","","3.28%"
"08/10/2011","221.1920","220.1362","221.5952","212.3902","","4.48%"
"08/09/2011","211.7004","215.9378","221.5523","209.2441","","-2.49%"
"08/08/2011","217.0969","222.9154","225.5529","216.7612","","-6.40%"
"08/05/2011","231.9522","230.6440","235.2628","225.3311","","0.29%"
"08/04/2011","231.2848","242.8450","244.4736","229.8431","","-5.77%"
"08/03/2011","245.4347","248.5317","250.2404","243.6460","","-1.98%"
"08/02/2011","250.4005","252.0024","255.3397","248.7987","","-1.16%"
"08/01/2011","253.3373","258.2498","263.1355","249.8132","","-0.85%"
"07/29/2011","255.4999","258.1964","258.6502","253.5776","","-1.79%"
"07/28/2011","260.1453","260.0919","261.6137","258.5434","","0.04%"
"07/27/2011","260.0385","263.5627","264.1233","259.7982","","-2.20%"
"07/26/2011","265.8854","265.9388","268.5552","261.0264","","0.39%"
"07/25/2011","264.8442","264.1500","266.2592","263.1355","","-0.67%"
"07/22/2011","266.6329","264.1767","267.3004","262.8418","","0.75%"
"07/21/2011","264.6573","261.6938","267.4072","261.5336","","0.74%"
"07/20/2011","262.7083","264.4971","265.2713","258.7837","","0.55%"
"07/19/2011","261.2666","259.9851","264.2034","259.1041","","1.67%"
"07/18/2011","256.9683","259.4512","259.6114","253.8446","","-1.38%"
"07/15/2011","260.5725","257.7959","261.7739","257.2886","","1.55%"
"07/14/2011","256.5945","263.3491","265.0311","253.5776","","-2.42%"
"07/13/2011","262.9486","260.9196","265.9121","258.9439","","0.65%"
"07/12/2011","261.2399","252.9636","261.4535","252.9636","","2.33%"
"07/11/2011","255.2863","254.2718","257.2619","252.7500","","-1.12%"
"07/08/2011","258.1697","263.9631","265.9388","256.7547","","-2.46%"
"07/07/2011","264.6840","260.5725","266.6062","260.2788","","2.07%"
"07/06/2011","259.3177","257.9828","260.8662","257.7959","","-0.26%"
"07/05/2011","259.9851","256.7280","261.5870","255.9804","","1.96%"
"07/01/2011","254.9926","253.0703","256.0872","251.1748","","-0.47%"
"06/30/2011","256.1940","253.6577","256.9683","252.2961","","0.67%"
"06/29/2011","254.4853","251.9223","257.2352","249.3860","","1.99%"
"06/28/2011","249.5195","245.5949","249.6530","244.3935","","2.51%"
"06/27/2011","243.4057","243.6460","245.0609","240.7626","","-0.59%"
"06/24/2011","244.8474","244.0464","245.4347","241.3232","","0.19%"
"06/23/2011","244.3935","249.7064","249.7865","241.1630","","-4.57%"
"06/22/2011","256.0872","251.7621","256.7280","250.9078","","1.40%"
"06/21/2011","252.5631","254.2718","254.5387","249.1991","","0.56%"
"06/20/2011","251.1481","247.0900","251.6821","246.9565","","0.25%"
"06/17/2011","250.5340","253.2038","253.5242","247.5439","","-2.02%"
"06/16/2011","255.6868","255.7935","257.0484","254.1917","","0.06%"
"06/15/2011","255.5266","266.4460","268.9557","253.9247","","-4.59%"
"06/14/2011","267.8076","261.5336","267.8877","261.2933","","1.98%"
"06/13/2011","262.6015","265.1540","267.2784","259.6959","","-2.03%"
"06/10/2011","268.0329","272.3287","272.4306","266.1881","","-2.50%"
"06/09/2011","274.9030","273.3447","276.1711","271.9100","","1.15%"
"06/08/2011","271.7703","266.0306","274.6240","264.7276","","1.64%"
"06/07/2011","267.3821","261.9679","267.7599","261.9679","","0.08%"
"06/06/2011","267.1662","266.6805","269.9455","266.1948","","-1.21%"
"06/03/2011","270.4312","268.8392","270.9979","264.9535","","-0.18%"
"06/02/2011","270.9170","270.4312","272.1852","265.8710","","0.11%"
"06/01/2011","270.6201","277.2312","277.4200","269.7297","","-2.35%"
"05/31/2011","277.1232","275.4502","278.9311","275.0455","","2.10%"
"05/27/2011","271.4296","271.5915","273.1836","270.1074","","0.36%"
"05/26/2011","270.4582","272.6709","273.9661","268.7852","","-1.08%"
"05/25/2011","273.3995","268.0297","274.2360","265.6011","","1.74%"
"05/24/2011","268.7313","266.7884","270.0805","263.6313","","1.93%"
"05/23/2011","263.6313","263.1726","270.1074","260.0425","","-2.40%"
"05/20/2011","270.1074","268.1376","270.9709","259.9885","","1.18%"
"05/19/2011","266.9503","271.4296","272.0503","266.2218","","-1.62%"
"05/18/2011","271.3487","266.3837","273.6693","264.8996","","3.21%"
"05/17/2011","262.9028","264.3869","264.7647","257.8028","","-0.43%"
"05/16/2011","264.0361","267.1932","270.1614","263.6583","","-2.27%"
"05/13/2011","270.1614","270.6741","272.5630","263.3615","","0.64%"
"05/12/2011","268.4344","259.9615","272.5360","258.5314","","0.72%"
"05/11/2011","266.5186","278.4994","281.8993","264.6297","","-5.46%"
"05/10/2011","281.8993","276.7994","282.0882","273.2376","","1.33%"
"05/09/2011","278.2026","271.0249","280.4152","263.8202","","5.45%"
"05/06/2011","263.8202","265.2504","277.7438","263.1726","","-2.56%"
"05/05/2011","270.7550","289.3469","296.0928","269.5947","","-8.56%"
"05/04/2011","296.0928","298.9531","301.2197","294.1230","","-1.64%"
"05/03/2011","301.0308","304.1340","307.7228","299.0070","","-2.17%"
"05/02/2011","307.7228","304.0260","311.0418","303.2975","","-0.34%"
"04/29/2011","308.7752","306.8323","309.3958","305.0514","","0.96%"
"04/28/2011","305.8339","305.1324","308.9371","302.7038","","0.05%"
"04/27/2011","305.6720","304.7006","307.3720","300.1943","","0.51%"
"04/26/2011","304.1340","303.9721","305.2403","302.2991","","-0.04%"
"04/25/2011","304.2419","304.9705","307.3990","301.0578","","0.00%"
"04/21/2011","304.2419","303.9721","304.4308","300.7070","","0.75%"
"04/20/2011","301.9753","296.3626","302.4610","293.3944","","2.92%"
"04/19/2011","293.3944","290.5072","295.4182","287.2151","","0.54%"
"04/18/2011","291.8294","294.8785","298.6563","290.2643","","-2.29%"
"04/15/2011","298.6563","293.5024","299.8705","292.1262","","1.36%"
"04/14/2011","294.6357","291.0199","295.6611","288.7262","","0.88%"
"04/13/2011","292.0722","291.4449","293.3647","287.5078","","0.61%"
"04/12/2011","290.3092","299.1201","299.4942","288.1078","","-3.24%"
"04/11/2011","300.0310","304.9654","306.5794","298.9604","","-2.47%"
"04/08/2011","307.6337","304.5139","307.7970","302.8043","","2.25%"
"04/07/2011","300.8551","296.6273","301.2369","295.6726","","1.35%"
"04/06/2011","296.8455","295.3180","297.7183","294.3906","","0.45%"
"04/05/2011","295.5090","294.3088","296.2181","293.7906","","-0.12%"
"04/04/2011","295.8635","295.3180","296.2181","293.4360","","0.49%"
"04/01/2011","294.4179","292.3449","294.7180","289.9446","","1.14%"
"03/31/2011","291.0902","287.2716","291.3903","286.4533","","2.35%"
"03/30/2011","284.4076","284.6804","286.8079","282.1437","","-0.50%"
"03/29/2011","285.8260","281.4072","286.3988","280.8890","","0.78%"
"03/28/2011","283.6166","285.1168","287.4898","282.5801","","-1.35%"
"03/25/2011","287.4898","288.1171","288.9900","285.0349","","-0.19%"
"03/24/2011","288.0353","290.0810","290.3811","285.7441","","-0.14%"
"03/23/2011","288.4445","286.6715","290.0537","286.1260","","0.74%"
"03/22/2011","286.3169","280.6435","286.8897","278.4887","","1.82%"
"03/21/2011","281.1890","283.9985","284.0257","277.8068","","1.22%"
"03/18/2011","277.8068","284.0257","284.1621","275.5156","","-0.53%"
"03/17/2011","279.2797","275.2156","280.8344","269.8967","","3.48%"
"03/16/2011","269.8967","272.4607","274.3155","267.2510","","0.99%"
"03/15/2011","267.2510","268.2874","278.7342","267.0873","","-4.12%"
"03/14/2011","278.7342","274.7246","279.1706","273.2244","","-0.16%"
"03/11/2011","279.1706","276.6339","283.4529","274.1791","","-1.51%"
"03/10/2011","283.4529","283.5348","288.0626","277.9704","","-1.60%"
"03/09/2011","288.0626","288.7718","291.2539","286.6715","","-0.32%"
"03/08/2011","288.9900","289.4264","292.0722","285.7987","","-0.73%"
"03/07/2011","291.1175","295.2089","295.2089","288.0626","","1.06%"
"03/04/2011","288.0626","283.3711","288.2808","281.1890","","2.44%"
"03/03/2011","281.1890","279.3615","282.2528","276.4703","","-0.38%"
"03/02/2011","282.2528","276.7976","283.5075","276.1702","","2.05%"
"03/01/2011","276.5794","271.5333","276.7430","269.0512","","2.80%"
"02/28/2011","269.0512","270.7423","272.0515","268.1783","","-0.72%"
"02/25/2011","271.0150","270.9605","272.4061","266.3781","","0.63%"
"02/24/2011","269.3239","281.2981","281.3254","268.6420","","-1.08%"
"02/23/2011","272.2697","265.6417","276.6612","264.6870","","3.12%"
"02/22/2011","264.0324","266.3508","269.1603","251.7854","","4.86%"
"02/18/2011","251.7854","249.6852","254.2948","248.7032","","1.24%"
"02/17/2011","248.7032","247.3940","248.9760","246.5484","","0.24%"
"02/16/2011","248.1031","249.1396","250.4216","246.2211","","0.11%"
"02/15/2011","247.8304","252.4128","253.7220","246.6848","","-1.52%"
"02/14/2011","251.6490","252.6310","255.9314","251.0217","","-0.10%"
"02/11/2011","251.8945","255.0613","255.5928","250.6544","","-0.75%"
"02/10/2011","253.7935","253.1986","256.4705","252.3063","","-0.17%"
"02/09/2011","254.2256","255.4612","257.0724","253.1040","","-0.12%"
"02/08/2011","254.5388","252.2063","257.6564","252.0100","","-0.50%"
"02/07/2011","255.8089","261.1310","261.1310","255.6335","","-1.74%"
"02/04/2011","260.3415","265.9559","268.0613","258.6454","","-1.67%"
"02/03/2011","264.7570","267.9736","268.2368","263.1779","","-0.35%"
"02/02/2011","265.6927","265.1956","268.3830","263.4703","","0.10%"
"02/01/2011","265.4296","267.7104","270.3422","264.5815","","-1.54%"
"01/31/2011","269.5819","262.4469","271.4826","258.4992","","3.19%"
"01/28/2011","261.2480","250.3992","262.3884","250.2822","","4.32%"
"01/27/2011","250.4284","254.5515","255.5165","250.0483","","-1.94%"
"01/26/2011","255.3703","253.6743","256.1598","251.5689","","1.32%"
"01/25/2011","252.0367","253.2649","256.9494","251.8320","","-1.91%"
"01/24/2011","256.9494","258.9671","260.3122","255.1949","","-1.39%"
"01/21/2011","260.5754","262.7393","262.9147","259.8736","","-0.54%"
"01/20/2011","261.9790","265.9852","266.9209","259.9613","","-2.42%"
"01/19/2011","268.4707","271.6289","272.0090","267.4473","","-0.54%"
"01/18/2011","269.9328","269.7574","271.3657","267.4473","","-0.28%"
"01/14/2011","270.6931","267.6519","270.8393","266.9501","","0.29%"
"01/13/2011","269.9036","271.5996","272.7401","268.5292","","-0.61%"
"01/12/2011","271.5704","269.7574","273.2957","269.4357","","0.55%"
"01/11/2011","270.0790","266.3361","270.3422","265.7220","","1.97%"
"01/10/2011","264.8740","263.2364","266.1021","260.8970","","1.52%"
"01/07/2011","260.8970","263.5288","264.6985","258.6454","","-0.59%"
"01/06/2011","262.4469","266.8917","267.3595","260.8386","","-1.83%"
"01/05/2011","267.3303","260.7801","268.9386","260.7801","","1.11%"
"01/04/2011","264.4061","271.3364","271.5411","261.4526","","-2.17%"
"01/03/2011","270.2837","272.2429","273.2372","269.6696","","0.23%"
"12/31/2010","269.6696","264.5231","271.5119","262.8270","","1.69%"
"12/30/2010","265.1956","267.8274","268.7339","262.8855","","-1.32%"
"12/29/2010","268.7339","268.2953","269.6989","267.9736","","-0.36%"
"12/28/2010","269.6989","268.9971","270.1668","268.0321","","0.53%"
"12/27/2010","268.2660","268.4122","269.4942","266.6870","","-0.46%"
"12/23/2010","269.4942","266.3653","269.8743","266.1606","","1.04%"
"12/22/2010","266.7162","266.1314","267.7104","265.0494","","0.63%"
"12/21/2010","265.0494","263.3826","265.3418","262.7393","","0.53%"
"12/20/2010","263.6458","262.9147","264.1722","258.9671","","0.88%"
"12/17/2010","261.3357","259.4349","263.2072","259.4057","","0.21%"
"12/16/2010","260.7801","261.8620","263.1779","260.6631","","-0.79%"
"12/15/2010","262.8563","259.6981","264.0552","257.5342","","0.51%"
"12/14/2010","261.5111","262.2129","263.2656","260.1075","","-0.22%"
"12/13/2010","262.0960","263.4735","264.5755","259.6458","","0.94%"
"12/10/2010","259.6458","260.5975","260.5975","257.6541","","-0.63%"
"12/09/2010","261.2966","261.3614","263.2161","259.3183","","0.08%"
"12/08/2010","261.0788","260.3765","263.1206","258.2757","","-0.45%"
"12/07/2010","262.2708","266.9727","268.3922","261.2358","","-0.77%"
"12/06/2010","264.3113","263.7790","265.1097","262.0934","","0.21%"
"12/03/2010","263.7494","260.4374","263.9269","257.6872","","1.35%"
"12/02/2010","260.2304","256.7410","260.6148","255.1145","","1.44%"
"12/01/2010","256.5340","252.9558","257.1254","248.7270","","3.14%"
"11/30/2010","248.7270","251.5068","253.1332","248.5496","","-1.89%"
"11/29/2010","253.5176","249.4368","253.7246","247.1893","","2.35%"
"11/26/2010","247.6920","245.9769","247.9877","244.9419","","-0.12%"
"11/24/2010","247.9877","241.6003","248.1060","240.5061","","3.21%"
"11/23/2010","240.2696","238.4361","242.3987","237.4011","","-0.60%"
"11/22/2010","241.7186","243.1971","243.2267","238.5840","","-0.29%"
"11/19/2010","242.4283","242.9310","243.7294","239.7668","","-0.53%"
"11/18/2010","243.7294","243.6111","245.2080","241.7481","","1.70%"
"11/17/2010","239.6485","244.0843","245.4150","238.4953","","-2.17%"
"11/16/2010","244.9714","248.9340","252.2165","244.6462","","-2.87%"
"11/15/2010","252.2165","254.5822","254.7005","251.4476","","-0.06%"
"11/12/2010","252.3643","256.2974","261.0584","251.4476","","-3.33%"
"11/11/2010","261.0584","261.6498","262.1526","260.2600","","-0.01%"
"11/10/2010","261.0880","257.7168","261.9160","257.6281","","1.08%"
"11/09/2010","258.3082","260.4966","260.7331","257.3028","","-0.41%"
"11/08/2010","259.3728","257.5394","259.5798","256.0904","","0.26%"
"11/05/2010","258.6927","257.8351","259.0475","256.0904","","0.37%"
"11/04/2010","257.7464","255.4694","258.2195","252.3939","","2.12%"
"11/03/2010","252.3939","253.0445","254.3161","249.2002","","0.93%"
"11/02/2010","250.0578","249.5550","251.3293","247.4259","","1.06%"
"11/01/2010","247.4259","244.7053","250.1169","242.9310","","1.85%"
"10/29/2010","242.9310","243.7886","245.0306","240.5061","","-0.95%"
"10/28/2010","245.2672","244.5870","246.5092","243.1971","","0.33%"
"10/27/2010","244.4687","243.7886","246.0360","240.2696","","-0.64%"
"10/26/2010","246.0360","245.5333","246.9527","243.9364","","-0.01%"
"10/25/2010","246.0656","245.7994","248.2835","242.9901","","0.92%"
"10/22/2010","243.8181","242.9606","244.2913","240.5061","","1.38%"
"10/21/2010","240.5061","245.7403","246.1839","239.2050","","-2.32%"
"10/20/2010","246.2134","241.5707","246.2726","239.1754","","2.94%"
"10/19/2010","239.1754","246.3613","249.8508","238.8501","","-4.27%"
"10/18/2010","249.8508","244.1434","249.9690","243.6703","","2.28%"
"10/15/2010","244.2913","247.3076","250.2352","242.7240","","-1.70%"
"10/14/2010","248.5200","251.0928","251.9799","247.1893","","-0.53%"
"10/13/2010","249.8508","249.0733","250.9666","246.2778","","1.45%"
"10/12/2010","246.2778","247.0644","248.1727","244.5081","","-0.66%"
"10/11/2010","247.9225","248.7720","249.3344","247.0490","","-0.40%"
"10/08/2010","248.9216","243.4531","250.2722","242.0665","","1.18%"
"10/07/2010","246.0163","252.3120","254.3303","243.9980","","-1.87%"
"10/06/2010","250.7155","249.4503","253.3061","248.0646","","0.50%"
"10/05/2010","249.4804","246.5284","249.9925","246.4681","","1.66%"
"10/04/2010","245.4138","245.2632","248.1550","244.7812","","-0.13%"
"10/01/2010","245.7451","244.0281","245.9861","240.8953","","2.01%"
"09/30/2010","240.8953","236.5274","241.0459","234.5393","","2.71%"
"09/29/2010","234.5393","229.8702","235.3526","227.7315","","2.21%"
"09/28/2010","229.4786","228.5749","232.3102","227.8520","","-0.44%"
"09/27/2010","230.5028","231.1956","232.4608","227.4905","","0.04%"
"09/24/2010","230.4124","227.5206","230.9848","227.0085","","1.74%"
"09/23/2010","226.4663","223.0322","227.7616","221.6466","","0.63%"
"09/22/2010","225.0505","227.3700","228.9364","222.4298","","-0.35%"
"09/21/2010","225.8337","228.3339","230.0510","225.5024","","-1.60%"
"09/20/2010","229.5087","225.9542","231.2559","224.6589","","1.70%"
"09/17/2010","225.6831","229.7196","229.8702","223.2130","","-1.08%"
"09/16/2010","228.1532","230.1413","231.1053","226.9181","","-1.79%"
"09/15/2010","232.3102","231.6475","234.4489","229.0569","","-0.91%"
"09/14/2010","234.4489","234.0875","237.5516","232.7922","","-0.26%"
"09/13/2010","235.0514","233.9971","237.3107","233.0633","","0.85%"
"09/10/2010","233.0633","230.6233","233.4248","228.3038","","2.08%"
"09/09/2010","228.3038","230.3823","233.3043","227.2796","","-0.76%"
"09/08/2010","230.0510","227.4604","232.2198","227.3700","","0.69%"
"09/07/2010","228.4845","225.2312","229.9305","223.8456","","-0.16%"
"09/03/2010","228.8460","228.1231","231.1053","224.5384","","-0.35%"
"09/02/2010","229.6594","224.8095","229.9305","224.2673","","1.17%"
"09/01/2010","227.0085","223.7552","228.4845","221.5261","","2.47%"
"08/31/2010","221.5261","226.3458","228.9364","221.1044","","-3.12%"
"08/30/2010","228.6653","228.1231","229.5690","226.9784","","-0.39%"
"08/27/2010","229.5690","224.0564","229.7196","220.7128","","2.68%"
"08/26/2010","223.5745","222.7611","225.3819","220.6224","","1.34%"
"08/25/2010","220.6224","218.0017","221.1345","215.3508","","1.22%"
"08/24/2010","217.9715","219.8392","222.0984","217.4595","","-1.86%"
"08/23/2010","222.0984","226.0446","226.2554","221.0441","","-0.98%"
"08/20/2010","224.2974","224.9601","227.1893","223.1829","","-1.27%"
"08/19/2010","227.1893","230.8040","231.6174","226.0446","","-1.42%"
"08/18/2010","230.4727","229.5389","231.7981","226.2554","","-0.57%"
"08/17/2010","231.7981","232.2198","234.4188","229.6895","","0.92%"
"08/16/2010","229.6895","230.5028","231.5872","228.5749","","-0.14%"
"08/13/2010","230.0208","230.9245","232.0391","228.9665","","-0.48%"
"08/12/2010","231.1354","234.6387","238.3112","230.5434","","-3.01%"
"08/11/2010","238.3112","242.1697","244.9742","237.9114","","-2.72%"
"08/10/2010","244.9742","244.2211","248.7335","241.7736","","-1.51%"
"08/09/2010","248.7335","248.9710","249.4520","246.3526","","0.97%"
"08/06/2010","246.3526","249.5274","250.7485","244.3378","","-1.60%"
"08/05/2010","250.3516","250.5348","251.7559","248.9779","","-0.56%"
"08/04/2010","251.7559","251.3895","253.2822","249.6495","","-0.10%"
"08/03/2010","252.0001","249.4053","252.2748","248.4284","","1.49%"
"08/02/2010","248.3063","243.8189","249.6190","241.0104","","3.03%"
"07/30/2010","241.0104","237.7440","241.3156","234.5387","","0.75%"
"07/29/2010","239.2093","233.7755","240.8272","233.3786","","1.78%"
"07/28/2010","235.0271","236.6755","236.7061","231.6996","","-0.66%"
"07/27/2010","236.5840","242.5672","243.2694","234.4165","","-1.87%"
"07/26/2010","241.1020","239.2703","242.1704","238.2935","","0.00%"
"07/23/2010","241.1020","240.7356","242.3536","239.3314","","-0.40%"
"07/22/2010","242.0788","234.6302","242.4451","233.7144","","3.58%"
"07/21/2010","233.7144","238.2935","239.8503","232.9513","","-1.31%"
"07/20/2010","236.8282","233.7755","237.8050","232.0049","","0.88%"
"07/19/2010","234.7523","234.2944","238.4156","231.8523","","0.68%"
"07/16/2010","233.1649","235.3324","235.5155","230.8449","","-0.82%"
"07/15/2010","235.0881","236.9198","238.2629","231.3944","","-0.57%"
"07/14/2010","236.4313","235.1492","239.7893","234.5387","","-0.18%"
"07/13/2010","236.8587","232.9513","237.4998","230.2954","","2.85%"
"07/12/2010","230.2954","233.1039","234.7829","229.0438","","-1.55%"
"07/09/2010","233.9281","232.4323","235.1492","230.6007","","0.79%"
"07/08/2010","232.0965","229.2575","233.3481","227.8533","","1.86%"
"07/07/2010","227.8533","222.6331","228.5248","221.3510","","2.94%"
"07/06/2010","221.3510","224.2205","226.9985","219.7941","","-0.12%"
"07/02/2010","221.6257","224.4342","225.1364","220.0383","","-1.17%"
"07/01/2010","224.2511","229.3491","230.5091","221.6563","","-3.55%"
"06/30/2010","232.4933","235.3324","235.3629","228.8606","","-0.54%"
"06/29/2010","233.7450","235.6071","240.8577","231.5165","","-2.95%"
"06/28/2010","240.8577","241.0714","242.4757","239.2703","","-0.67%"
"06/25/2010","242.4757","235.4239","243.2083","235.3018","","2.96%"
"06/24/2010","235.5155","233.4702","235.7292","232.0049","","0.16%"
"06/23/2010","235.1492","239.6977","240.1251","232.0049","","-2.07%"
"06/22/2010","240.1251","239.4840","243.2694","239.0872","","-1.03%"
"06/21/2010","242.6283","245.4978","246.6579","239.9114","","0.38%"
"06/18/2010","241.7125","238.4461","242.8725","238.3545","","0.08%"
"06/17/2010","241.5293","243.3304","244.5210","240.2777","","-0.60%"
"06/16/2010","242.9946","239.1177","244.2157","238.3851","","1.13%"
"06/15/2010","240.2777","236.5229","240.6440","235.5460","","2.01%"
"06/14/2010","235.5460","237.9271","239.0261","232.9818","","0.85%"
"06/11/2010","233.5618","237.3743","237.4235","231.6002","","-1.57%"
"06/10/2010","237.2883","234.4687","239.2669","233.5721","","1.59%"
"06/09/2010","233.5721","229.2090","234.9271","229.0225","","3.26%"
"06/08/2010","226.1945","224.4072","227.4694","223.2823","","0.65%"
"06/07/2010","224.7384","224.3609","228.0415","222.2217","","-0.10%"
"06/04/2010","224.9586","233.1378","234.7107","224.3609","","-4.15%"
"06/03/2010","234.7107","230.5267","235.1196","227.5067","","2.40%"
"06/02/2010","229.2055","228.4819","232.5715","225.8709","","0.39%"
"06/01/2010","228.3246","227.0348","236.9757","226.9090","","-1.88%"
"05/28/2010","232.6974","236.7240","237.0386","230.0549","","-0.78%"
"05/27/2010","234.5219","230.4638","234.9309","228.8280","","4.25%"
"05/26/2010","224.9586","222.6621","225.5563","220.3028","","4.01%"
"05/25/2010","216.2761","213.3190","220.8690","211.2428","","-2.08%"
"05/24/2010","220.8690","219.5478","222.7880","219.1073","","0.24%"
"05/21/2010","220.3342","220.0826","224.0778","217.0626","","-1.07%"
"05/20/2010","222.7251","222.3476","228.0101","216.5907","","-2.32%"
"05/19/2010","228.0101","225.2103","230.2121","223.7003","","-0.30%"
"05/18/2010","228.7021","236.2207","237.0071","227.0348","","-0.71%"
"05/17/2010","230.3380","237.1330","238.2969","228.9224","","-2.93%"
"05/14/2010","237.2903","243.3303","248.4894","236.1263","","-4.51%"
"05/13/2010","248.4894","250.7230","251.0061","246.9794","","-1.45%"
"05/12/2010","252.1386","253.1453","254.7182","248.6782","","-0.09%"
"05/11/2010","252.3588","249.6849","255.5676","249.4646","","-0.37%"
"05/10/2010","253.3026","256.8574","257.4865","246.9794","","2.56%"
"05/07/2010","246.9794","252.8621","254.4980","244.5571","","-2.08%"
"05/06/2010","252.2330","260.6009","261.2301","250.2826","","-3.39%"
"05/05/2010","261.0728","265.1624","269.7867","259.0909","","-3.23%"
"05/04/2010","269.7867","276.7390","280.4511","269.4722","","-3.80%"
"05/03/2010","280.4511","279.3186","282.4015","277.9659","","0.89%"
"04/30/2010","277.9659","275.9526","278.6265","274.5055","","1.27%"
"04/29/2010","274.4740","272.3349","275.8897","269.5036","","1.84%"
"04/28/2010","269.5036","266.6724","270.1328","264.8163","","0.79%"
"04/27/2010","267.3959","269.4407","272.5236","266.1061","","-1.70%"
"04/26/2010","272.0203","274.6628","275.2605","270.9192","","-0.65%"
"04/23/2010","273.8134","269.4407","273.9707","267.3644","","1.63%"
"04/22/2010","269.4092","267.3644","269.9755","263.8726","","0.01%"
"04/21/2010","269.3778","269.2519","271.2338","266.6409","","0.45%"
"04/20/2010","268.1824","268.1509","270.1013","266.2005","","0.74%"
"04/19/2010","266.2005","264.7849","271.2338","263.2749","","-1.86%"
"04/16/2010","271.2338","274.8830","277.0536","268.9688","","-2.10%"
"04/15/2010","277.0536","275.8267","278.1547","275.1976","","0.41%"
"04/14/2010","275.9211","272.3701","277.0521","271.0179","","1.86%"
"04/13/2010","270.8725","269.7169","271.9520","266.8213","","-0.31%"
"04/12/2010","271.7171","271.7809","274.9138","270.7217","","-0.46%"
"04/09/2010","272.9677","276.2533","276.6504","270.4378","","-0.49%"
"04/08/2010","274.3191","273.0341","275.8932","271.0744","","-0.57%"
"04/07/2010","275.8932","277.1782","279.0094","275.4756","","-1.11%"
"04/06/2010","278.9773","279.1058","279.7804","277.2425","","0.25%"
"04/05/2010","278.2705","274.1906","279.1700","274.1263","","2.06%"
"04/01/2010","272.6486","271.9418","273.7730","269.0826","","1.33%"
"03/31/2010","269.0826","265.8716","269.3718","264.9385","","1.69%"
"03/30/2010","264.6172","264.7778","265.5167","262.6897","","0.24%"
